Timestamp,data_with_anomaly,Rain,anomaly
3/27/2023 4:00,2.226,0.0,0
3/27/2023 5:00,2.274,0.0,0
3/27/2023 6:00,2.498333333,0.0,0
3/27/2023 7:00,2.823333333,0.0,0
3/27/2023 8:00,2.791666667,0.0,0
3/27/2023 9:00,2.702,0.0,0
3/27/2023 10:00,2.626666667,0.0,0
3/27/2023 11:00,2.74,0.0,0
3/27/2023 12:00,2.72,0.0,0
3/27/2023 13:00,3.0,0.0,0
3/27/2023 14:00,2.94,0.0,0
3/27/2023 15:00,2.938333333,0.0,0
3/27/2023 16:00,3.083333333,0.0,0
3/27/2023 17:00,2.7,0.0,0
3/27/2023 18:00,2.856666667,0.0,0
3/27/2023 19:00,2.918333333,0.0,0
3/27/2023 20:00,3.136666667,0.0,0
3/27/2023 21:00,3.033333333,0.0,0
3/27/2023 22:00,3.126666667,0.0,0
3/27/2023 23:00,2.99,0.06,0
3/28/2023 0:00,2.741666667,0.0,0
3/28/2023 1:00,2.646666667,0.0,0
3/28/2023 2:00,2.511666667,0.0,0
3/28/2023 3:00,2.39,0.0,0
3/28/2023 4:00,2.42,0.0,0
3/28/2023 5:00,2.355,0.0,0
3/28/2023 6:00,2.514,0.0,0
3/28/2023 7:00,2.914,0.0,0
3/28/2023 8:00,4.971744261767445,0.0,1
3/28/2023 9:00,2.845,0.0,0
3/28/2023 10:00,2.865,0.0,0
3/28/2023 11:00,2.731666667,0.0,0
3/28/2023 12:00,2.813333333,0.0,0
3/28/2023 13:00,2.874,0.0,0
3/28/2023 14:00,2.895,0.0,0
3/28/2023 15:00,2.702,0.0,0
3/28/2023 16:00,2.823333333,0.0,0
3/28/2023 17:00,2.668333333,0.0,0
3/28/2023 18:00,2.751666667,0.0,0
3/28/2023 19:00,3.396666667,0.0,0
3/28/2023 20:00,2.97,0.0,0
3/28/2023 21:00,3.126666667,0.0,0
3/28/2023 22:00,3.2,0.0,0
3/28/2023 23:00,2.902,0.0,0
3/29/2023 0:00,2.741666667,0.0,0
3/29/2023 1:00,2.676666667,0.0,0
3/29/2023 2:00,2.428333333,0.0,0
3/29/2023 3:00,2.385,0.0,0
3/29/2023 4:00,2.46,0.0,0
3/29/2023 5:00,2.426,0.0,0
3/29/2023 6:00,2.583333333,0.0,0
3/29/2023 7:00,2.813333333,0.0,0
3/29/2023 8:00,2.698333333,0.0,0
3/29/2023 9:00,2.636666667,0.0,0
3/29/2023 10:00,2.838,0.0,0
3/29/2023 11:00,3.001666667,0.0,0
3/29/2023 12:00,2.928333333,0.0,0
3/29/2023 13:00,2.662,0.0,0
3/29/2023 14:00,2.74,0.0,0
3/29/2023 15:00,2.776,0.0,0
3/29/2023 16:00,2.618333333,0.0,0
3/29/2023 17:00,2.678333333,0.0,0
3/29/2023 18:00,3.17,0.0,0
3/29/2023 19:00,2.761666667,0.0,0
3/29/2023 20:00,2.801666667,0.0,0
3/29/2023 21:00,2.926666667,0.0,0
3/29/2023 22:00,2.948333333,0.0,0
3/29/2023 23:00,2.825,0.0,0
3/30/2023 0:00,2.75,0.0,0
3/30/2023 1:00,2.524,0.0,0
3/30/2023 2:00,2.41,0.0,0
3/30/2023 3:00,2.49,0.0,0
3/30/2023 4:00,2.476,0.0,0
3/30/2023 5:00,2.52,0.0,0
3/30/2023 6:00,2.574,0.0,0
3/30/2023 7:00,2.825,0.0,0
3/30/2023 8:00,2.771666667,0.0,0
3/30/2023 9:00,2.595,0.0,0
3/30/2023 10:00,2.636666667,0.0,0
3/30/2023 11:00,2.751666667,0.0,0
3/30/2023 12:00,2.926,0.0,0
3/30/2023 13:00,2.636666667,0.0,0
3/30/2023 14:00,2.678333333,0.0,0
3/30/2023 15:00,2.853333333,0.0,0
3/30/2023 16:00,3.8273698141318286,0.0,1
3/30/2023 17:00,5.107025649982508,0.0,1
3/30/2023 18:00,4.428738500502079,0.0,1
3/30/2023 19:00,2.793333333,0.0,0
3/30/2023 20:00,2.875,0.0,0
3/30/2023 21:00,2.98,0.0,0
3/30/2023 22:00,3.146666667,0.0,0
3/30/2023 23:00,2.938333333,0.0,0
3/31/2023 0:00,2.76,0.0,0
3/31/2023 1:00,2.738,0.0,0
3/31/2023 2:00,2.428333333,0.0,0
3/31/2023 3:00,2.281666667,0.0,0
3/31/2023 4:00,2.356666667,0.0,0
3/31/2023 5:00,2.31,0.0,0
3/31/2023 6:00,2.585,0.0,0
3/31/2023 7:00,2.731666667,0.0,0
3/31/2023 8:00,2.825,0.0,0
3/31/2023 9:00,2.78,0.0,0
3/31/2023 10:00,2.726,0.0,0
3/31/2023 11:00,2.918333333,0.0,0
3/31/2023 12:00,2.926,0.0,0
3/31/2023 13:00,3.0,0.0,0
3/31/2023 14:00,3.115,0.0,0
3/31/2023 15:00,2.964,0.0,0
3/31/2023 16:00,2.855,0.0,0
3/31/2023 17:00,2.916666667,0.0,0
3/31/2023 18:00,3.355,0.0,0
3/31/2023 19:00,2.958333333,0.0,0
3/31/2023 20:00,2.73,0.0,0
3/31/2023 21:00,2.914,0.0,0
3/31/2023 22:00,2.876666667,0.0,0
3/31/2023 23:00,2.876666667,0.0,0
4/1/2023 0:00,2.938333333,0.0,0
4/1/2023 1:00,2.67,0.0,0
4/1/2023 2:00,2.563333333,0.0,0
4/1/2023 3:00,2.313333333,0.0,0
4/1/2023 4:00,2.28,0.0,0
4/1/2023 5:00,2.27,0.0,0
4/1/2023 6:00,2.324,0.0,0
4/1/2023 7:00,2.51,0.0,0
4/1/2023 8:00,2.6875,0.0,0
4/1/2023 9:00,2.731666667,0.0,0
4/1/2023 10:00,2.868333333,0.0,0
4/1/2023 11:00,2.855,0.0,0
4/1/2023 12:00,2.906666667,0.0,0
4/1/2023 13:00,2.916666667,0.0,0
4/1/2023 14:00,2.664,0.0,0
4/1/2023 15:00,2.678333333,0.0,0
4/1/2023 16:00,3.0,0.0,0
4/1/2023 17:00,2.763333333,0.0,0
4/1/2023 18:00,2.801666667,0.0,0
4/1/2023 19:00,2.771666667,0.0,0
4/1/2023 20:00,2.856666667,0.0,0
4/1/2023 21:00,2.726,0.0,0
4/1/2023 22:00,2.76,0.0,0
4/1/2023 23:00,2.67,0.0,0
4/2/2023 0:00,2.68,0.0,0
4/2/2023 1:00,2.714,0.0,0
4/2/2023 2:00,2.44,0.0,0
